videoid,contentUrl,duration,page_dir,name,duration_seconds,cleaned_name,cluster,merged_dir
1163440,https://ak.picdn.net/shutterstock/videos/1163440/preview/stock-footage-man-is-sitting-on-a-sofa-and-is-typing-on-his-notebook-and-woman-put-her-arm-on-his-arm.mp4,PT00H00M10S,002351_002400,Man is sitting on a sofa and is typing on his notebook and woman put her arm on his arm,10.0,man sitting sofa typing notebook woman put arm arm,8,002351_002400
9983045,https://ak.picdn.net/shutterstock/videos/9983045/preview/stock-footage-bright-beautiful-golden-flood-lights-disco-background-flood-lights-flashing-seamless-loop-more.mp4,PT00H00M12S,002351_002400,Bright beautiful golden flood lights disco background. flood lights flashing. seamless loop. more videos in my portfolio.,12.0,bright beautiful golden flood light disco background flood light flashing seamless loop video portfolio,8,002351_002400
1059620054,https://ak.picdn.net/shutterstock/videos/1059620054/preview/stock-footage-close-up-papers-and-files-in-archives-of-business-financial-documents.mp4,PT00H00M12S,002351_002400,Close-up papers and files in archives of business financial documents,12.0,closeup paper file archive business financial document,8,002351_002400
17230237,https://ak.picdn.net/shutterstock/videos/17230237/preview/stock-footage-models-of-military-equipment.mp4,PT00H00M14S,002351_002400,Models of military equipment,14.0,model military equipment,8,002351_002400
1031346914,https://ak.picdn.net/shutterstock/videos/1031346914/preview/stock-footage-multicolor-confetti-explosions-with-alpha-matte.mp4,PT00H00M26S,002351_002400,Multicolor confetti explosions with alpha matte ,26.0,multicolor confetti explosion alpha matte,8,002351_002400
1031091767,https://ak.picdn.net/shutterstock/videos/1031091767/preview/stock-footage-kuala-lumpur-malaysia-june-spectacular-dancing-water-fountains-at-the-lake-symphony.mp4,PT00H00M12S,002351_002400,"Kuala lumpur,malaysia - june 10,2019 : spectacular dancing water fountains at the lake symphony,klcc. people can seen exploring around it.",12.0,kuala lumpurmalaysia june spectacular dancing water fountain lake symphonyklcc people seen exploring around,8,002351_002400
1064001757,https://ak.picdn.net/shutterstock/videos/1064001757/preview/stock-footage-animation-of-a-magic-object-similar-to-a-comet-whirls-and-glows-abstract-splash.mp4,PT00H00M09S,002351_002400,Animation of a magic object similar to a comet whirls and glows. abstract splash,9.0,animation magic object similar comet whirl glow abstract splash,8,002351_002400
20882749,https://ak.picdn.net/shutterstock/videos/20882749/preview/stock-footage-gears-of-a-wheel-in-motion.mp4,PT00H00M12S,002351_002400,Gears of a wheel in motion.,12.0,gear wheel motion,8,002351_002400
12182972,https://ak.picdn.net/shutterstock/videos/12182972/preview/stock-footage-famous-astronomical-clock-in-the-prague-old-town-hall-czech-republic-pans-up-video.mp4,PT00H00M16S,002351_002400,"Famous astronomical clock in the prague old town hall, czech republic. pans up video.",16.0,famous astronomical clock prague old town hall czech republic pan video,8,002351_002400
1048129264,https://ak.picdn.net/shutterstock/videos/1048129264/preview/stock-footage-woman-using-smartphone-while-lying-in-bed-she-rubs-her-eyes-because-she-is-tired-and-sleepy.mp4,PT00H00M16S,002351_002400,"Woman using smartphone while lying in bed. she rubs her eyes, because she is tired and sleepy. concept of increased stress and fatigue.",16.0,woman using smartphone lying bed rub eye tired sleepy concept increased stress fatigue,8,002351_002400
1049958388,https://ak.picdn.net/shutterstock/videos/1049958388/preview/stock-footage-flag-black-k-d-rendering.mp4,PT00H00M19S,002351_002400,Flag black 4k 3d rendering,19.0,flag black k rendering,8,002351_002400
1043292346,https://ak.picdn.net/shutterstock/videos/1043292346/preview/stock-footage-beautiful-purple-tulips-in-line-in-the-city-park-nature-and-relax-concept.mp4,PT00H00M12S,002351_002400,Beautiful purple tulips in line in the city park. nature and relax concept,12.0,beautiful purple tulip line city park nature relax concept,8,002351_002400
10192916,https://ak.picdn.net/shutterstock/videos/10192916/preview/stock-footage-young-woman-getting-massage.mp4,PT00H00M11S,002351_002400,Young woman getting massage ,11.0,young woman getting massage,8,002351_002400
10334366,https://ak.picdn.net/shutterstock/videos/10334366/preview/stock-footage-rainstorm-at-lake-powell-glen-canyon-national-recreation-area-big-wall-with-waterfall-some-blue.mp4,PT00H00M17S,002351_002400,"Rainstorm at lake powell/glen canyon national recreation area, big wall with waterfall, some blue sky",17.0,rainstorm lake powellglen canyon national recreation area big wall waterfall blue sky,8,002351_002400
1012099145,https://ak.picdn.net/shutterstock/videos/1012099145/preview/stock-footage-revealing-shot-of-two-beautiful-women-talking-to-each-other-and-laughing-slow-motion-shot-on.mp4,PT00H00M23S,002351_002400,Revealing shot of two beautiful women talking to each other and laughing. slow motion. shot on balcony,23.0,revealing shot two beautiful woman talking laughing slow motion shot balcony,8,002351_002400
1050700861,https://ak.picdn.net/shutterstock/videos/1050700861/preview/stock-footage-the-cook-sifts-flour-through-a-sieve-mug-preparing-dough-for-baking-easter-cakes.mp4,PT00H00M12S,002351_002400,The cook sifts flour through a sieve-mug. preparing dough for baking easter cakes,12.0,cook sifts flour sievemug preparing dough baking easter cake,8,002351_002400
12587840,https://ak.picdn.net/shutterstock/videos/12587840/preview/stock-footage-sight-from-pine-branch-to-pond-wavy-surface.mp4,PT00H00M15S,002351_002400,Sight from pine branch to pond wavy surface,15.0,sight pine branch pond wavy surface,8,002351_002400
13827653,https://ak.picdn.net/shutterstock/videos/13827653/preview/stock-footage-attractive-man-diving-in-the-pool-in-slow-motion.mp4,PT00H00M13S,002351_002400,Attractive man diving in the pool in slow motion,13.0,attractive man diving pool slow motion,8,002351_002400
34250494,https://ak.picdn.net/shutterstock/videos/34250494/preview/stock-footage-kelantan-malaysia-may-unidentified-local-abseiler-demonstrate-how-to-rescue-his.mp4,PT00H00M16S,002351_002400,"Kelantan, malaysia-may 20 2017 : unidentified local abseiler demonstrate how to rescue his colleague who fainted suddenly during working at heights on oil and gas platform.",16.0,kelantan malaysiamay unidentified local abseiler demonstrate rescue colleague fainted suddenly working height oil gas platform,8,002351_002400
30351859,https://ak.picdn.net/shutterstock/videos/30351859/preview/stock-footage-panorama-of-the-mongolian-landscape-k-slow-motion.mp4,PT00H00M30S,002351_002400,Panorama of the mongolian landscape 4k slow motion.,30.0,panorama mongolian landscape k slow motion,8,002351_002400
22718947,https://ak.picdn.net/shutterstock/videos/22718947/preview/stock-footage-night-view-of-skyline-newport-beach.mp4,PT00H00M33S,002351_002400,"Night view of skyline newport beach
",33.0,night view skyline newport beach,8,002351_002400
1017681973,https://ak.picdn.net/shutterstock/videos/1017681973/preview/stock-footage-aerial-residential-rising-on-kailua-beach-aerial-view-moving-up-over-a-neighborhood-in-hawaii.mp4,PT00H00M19S,002351_002400,Aerial residential rising on kailua beach. aerial view moving up over a neighborhood in hawaii looking out at kailua beach,19.0,aerial residential rising kailua beach aerial view moving neighborhood hawaii looking kailua beach,8,002351_002400
14491375,https://ak.picdn.net/shutterstock/videos/14491375/preview/stock-footage-relaxed-confident-young-woman-on-a-mobile.mp4,PT00H00M17S,002351_002400,Relaxed confident young woman on a mobile,17.0,relaxed confident young woman mobile,8,002351_002400
1029925352,https://ak.picdn.net/shutterstock/videos/1029925352/preview/stock-footage-nice-manager-girl-is-smiling-in-studio-with-blue-background.mp4,PT00H00M16S,002351_002400,Nice manager girl is smiling in studio. with blue background,16.0,nice manager girl smiling studio blue background,8,002351_002400
1031461532,https://ak.picdn.net/shutterstock/videos/1031461532/preview/stock-footage-astronaut-walking-on-the-moon.mp4,PT00H00M09S,002351_002400,Astronaut walking on the moon.,9.0,astronaut walking moon,8,002351_002400
5296748,https://ak.picdn.net/shutterstock/videos/5296748/preview/stock-footage-a-mans-finger-is-touching-the-blade-of-the-axe-very-clever-since-the-axe-is-very-sharp.mp4,PT00H00M06S,002351_002400,A mans finger is touching the blade of the axe very clever since the axe is very sharp,6.0,man finger touching blade axe clever since axe sharp,8,002351_002400
20546437,https://ak.picdn.net/shutterstock/videos/20546437/preview/stock-footage-man-hand-touching-atm-machine-gaining-password.mp4,PT00H00M12S,002351_002400,Man hand touching atm machine. gaining password.,12.0,man hand touching atm machine gaining password,8,002351_002400
18155482,https://ak.picdn.net/shutterstock/videos/18155482/preview/stock-footage-cars-driving-over-a-zebra-crossing.mp4,PT00H00M31S,002351_002400,Cars driving over a zebra crossing,31.0,car driving zebra crossing,8,002351_002400
1047892042,https://ak.picdn.net/shutterstock/videos/1047892042/preview/stock-footage-aerial-footage-of-woman-walking-on-white-sand-beach-scenic-travel-destination.mp4,PT00H00M18S,002351_002400,"Aerial footage of woman walking on white sand beach, scenic travel destination",18.0,aerial footage woman walking white sand beach scenic travel destination,8,002351_002400
33535489,https://ak.picdn.net/shutterstock/videos/33535489/preview/stock-footage-man-speaks-on-smartphone-businessman-sits-on-the-bench-and-communicates-via-smartphone.mp4,PT00H00M30S,002351_002400,Man speaks on smartphone. businessman sits on the bench and communicates via smartphone,30.0,man speaks smartphone businessman sits bench communicates via smartphone,8,002351_002400
1047929038,https://ak.picdn.net/shutterstock/videos/1047929038/preview/stock-footage--k-uhd-young-attractive-asian-female-business-woman-communication-with-smartphone-and-laptop-white.mp4,PT00H00M19S,002351_002400,4k uhd young attractive asian female business woman communication with smartphone and laptop white dress cheerful and smile with confience sitting at modern design wooden stand  seat,19.0,k uhd young attractive asian female business woman communication smartphone laptop white dress cheerful smile confience sitting modern design wooden stand seat,8,002351_002400
18596729,https://ak.picdn.net/shutterstock/videos/18596729/preview/stock-footage-ice-snow-melting-at-base-of-mt-lassen-lassen-volcanic-national-park-california.mp4,PT00H00M13S,002351_002400,"Ice & snow melting at base of mt lassen, lassen volcanic national park, california",13.0,ice snow melting base mt lassen lassen volcanic national park california,8,002351_002400
1016160451,https://ak.picdn.net/shutterstock/videos/1016160451/preview/stock-footage-super-slow-motion-of-falling-glass-of-red-wine-isolated-on-black-background-filmed-on-high-speed.mp4,PT00H00M24S,002351_002400,"Super slow motion of falling glass of red wine, isolated on black background. filmed on high speed cinema camera, 1000 fps.",24.0,super slow motion falling glass red wine isolated black background filmed high speed cinema camera fps,8,002351_002400
1014233714,https://ak.picdn.net/shutterstock/videos/1014233714/preview/stock-footage-cute-boy-using-a-tablet-on-bed.mp4,PT00H00M31S,002351_002400,Cute boy using a tablet on bed,31.0,cute boy using tablet bed,8,002351_002400
15100981,https://ak.picdn.net/shutterstock/videos/15100981/preview/stock-footage-slow-motion-video-of-the-pigeons-at-the-steps-of-the-new-mosque-in-istanbul-turkey-slowed-down.mp4,PT00H00M13S,002351_002400,"Slow motion video of the pigeons at the steps of the new mosque in istanbul, turkey. slowed down ten times from 250p to 25p.",13.0,slow motion video pigeon step new mosque istanbul turkey slowed ten time p p,8,002351_002400
8794876,https://ak.picdn.net/shutterstock/videos/8794876/preview/stock-footage-female-cross-country-skier-on-trail.mp4,PT00H00M11S,002351_002400,Female cross-country skier on trail.,11.0,female crosscountry skier trail,8,002351_002400
1023247150,https://ak.picdn.net/shutterstock/videos/1023247150/preview/stock-footage-khao-chamao-khao-wong-national-park-in-rayong-thailand.mp4,PT00H00M11S,002351_002400,"Khao chamao–khao wong national park in rayong, thailand",11.0,khao chamaokhao wong national park rayong thailand,8,002351_002400
1032006215,https://ak.picdn.net/shutterstock/videos/1032006215/preview/stock-footage-aerial-view-city-lights-across-central-los-angeles-with-sunrise-over-san-gabriel-mountain-ranges.mp4,PT00H00M24S,002351_002400,Aerial view city lights across central los angeles with sunrise over san gabriel mountain ranges california usa,24.0,aerial view city light across central los angeles sunrise san gabriel mountain range california usa,8,002351_002400
1035055991,https://ak.picdn.net/shutterstock/videos/1035055991/preview/stock-footage-decorating-a-coffee-drink-with-whipped-cream-and-caramel-syrup-blurred-background.mp4,PT00H00M22S,002351_002400,Decorating a coffee drink with whipped cream and caramel syrup. blurred background,22.0,decorating coffee drink whipped cream caramel syrup blurred background,8,002351_002400
